                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6417,                 3.0409,                 2.5525,                 1.4432,                0.45582,                0.07259,                0.02906,                0.01318,                0.44903,                0.05253,                0.02318,                0.00905,                 2.5435,                 6.9666,                 4.1997,                 2.5708,                0.07004,              0.0033289,              0.0033289
